trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
1全日_07時02分_系統400108,07:18:00,07:18:00,98_02,11,三高正門前,0,0
1全日_07時02分_系統400108,07:19:00,07:19:00,97_02,12,三高正門前,0,0
1全日_07時02分_系統400108,07:21:00,07:21:00,96_02,13,三高正門前,0,0
1全日_07時02分_系統400108,07:22:00,07:22:00,95_02,14,三高正門前,0,0
1全日_07時02分_系統400108,07:23:00,07:23:00,94_02,15,三高正門前,0,0
1全日_07時02分_系統400108,07:25:00,07:25:00,93_02,16,三高正門前,0,0
1全日_07時02分_系統400108,07:26:00,07:26:00,92_02,17,三高正門前,0,0
1全日_07時02分_系統400108,07:27:00,07:27:00,91_02,18,三高正門前,0,0
1全日_07時02分_系統400108,07:29:00,07:29:00,90_02,19,三高正門前,0,0
1全日_07時02分_系統400108,07:30:00,07:30:00,89_02,20,三高正門前,0,0
1全日_07時02分_系統400108,07:31:00,07:31:00,88_02,21,三高正門前,0,0
1全日_07時02分_系統400108,07:32:00,07:32:00,87_02,22,三高正門前,0,0
1全日_07時02分_系統400108,07:35:00,07:35:00,1_01,23,三高正門前,0,0
1全日_07時02分_系統400108,07:36:00,07:36:00,2_01,24,三高正門前,0,0
1全日_07時02分_系統400108,07:37:00,07:37:00,3_01,25,三高正門前,0,0
1全日_07時02分_系統400108,07:38:00,07:38:00,4_01,26,三高正門前,0,0
1全日_07時02分_系統400108,07:39:00,07:39:00,5_01,27,三高正門前,0,0
1全日_07時02分_系統400108,07:40:00,07:40:00,6_01,28,三高正門前,0,0
1全日_07時02分_系統400108,07:41:00,07:41:00,7_01,29,三高正門前,0,0
1全日_07時02分_系統400108,07:42:00,07:42:00,120_02,30,三高正門前,0,0
1全日_07時02分_系統400108,07:42:00,07:42:00,119_02,31,三高正門前,0,0
1全日_07時02分_系統400108,07:43:00,07:43:00,118_02,32,三高正門前,0,0
1全日_07時02分_系統400108,07:44:00,07:44:00,117_01,33,三高正門前,1,0
1全日_07時52分_系統400105,07:52:00,07:52:00,111_02,1,三高正門前,0,1
1全日_07時52分_系統400105,07:52:00,07:52:00,129_01,2,三高正門前,0,0
1全日_07時52分_系統400105,07:53:00,07:53:00,113_02,3,三高正門前,0,0
1全日_07時52分_系統400105,07:55:00,07:55:00,112_02,4,三高正門前,0,0
1全日_07時52分_系統400105,07:57:00,07:57:00,105_02,5,三高正門前,0,0
1全日_07時52分_系統400105,07:59:00,08:00:00,104_02,6,三高正門前,0,0
1全日_07時52分_系統400105,08:01:00,08:01:00,103_02,7,三高正門前,0,0
1全日_07時52分_系統400105,08:02:00,08:02:00,102_02,8,三高正門前,0,0
1全日_07時52分_系統400105,08:04:00,08:04:00,101_02,9,三高正門前,0,0
1全日_07時52分_系統400105,08:06:00,08:06:00,100_02,10,三高正門前,0,0
1全日_07時52分_系統400105,08:08:00,08:08:00,99_03,11,三高正門前,0,0
1全日_07時52分_系統400105,08:08:00,08:08:00,98_02,12,三高正門前,0,0
1全日_07時52分_系統400105,08:09:00,08:09:00,97_02,13,三高正門前,0,0
1全日_07時52分_系統400105,08:11:00,08:11:00,96_02,14,三高正門前,0,0
1全日_07時52分_系統400105,08:12:00,08:12:00,95_02,15,三高正門前,0,0
1全日_07時52分_系統400105,08:13:00,08:13:00,94_02,16,三高正門前,0,0
1全日_07時52分_系統400105,08:15:00,08:15:00,93_02,17,三高正門前,0,0
1全日_07時52分_系統400105,08:16:00,08:16:00,92_02,18,三高正門前,0,0
1全日_07時52分_系統400105,08:17:00,08:17:00,91_02,19,三高正門前,0,0
1全日_07時52分_系統400105,08:19:00,08:19:00,90_02,20,三高正門前,0,0
1全日_07時52分_系統400105,08:20:00,08:20:00,89_02,21,三高正門前,0,0
1全日_07時52分_系統400105,08:21:00,08:21:00,88_02,22,三高正門前,0,0
1全日_07時52分_系統400105,08:22:00,08:22:00,87_02,23,三高正門前,0,0
1全日_07時52分_系統400105,08:25:00,08:25:00,1_01,24,三高正門前,0,0
1全日_07時52分_系統400105,08:26:00,08:26:00,2_01,25,三高正門前,0,0
1全日_07時52分_系統400105,08:27:00,08:27:00,3_01,26,三高正門前,0,0
1全日_07時52分_系統400105,08:28:00,08:28:00,4_01,27,三高正門前,0,0
1全日_07時52分_系統400105,08:29:00,08:29:00,5_01,28,三高正門前,0,0
1全日_07時52分_系統400105,08:30:00,08:30:00,6_01,29,三高正門前,0,0
1全日_07時52分_系統400105,08:31:00,08:31:00,7_01,30,三高正門前,0,0
1全日_07時52分_系統400105,08:32:00,08:32:00,120_02,31,三高正門前,0,0
1全日_07時52分_系統400105,08:32:00,08:32:00,119_02,32,三高正門前,0,0
1全日_07時52分_系統400105,08:33:00,08:33:00,118_02,33,三高正門前,0,0
1全日_07時52分_系統400105,08:34:00,08:34:00,117_01,34,三高正門前,1,0
1全日_08時10分_系統39107,08:10:00,08:10:00,5_02,1,三沢高校前,0,1
1全日_08時10分_系統39107,08:11:00,08:11:00,4_02,2,三沢高校前,0,0
1全日_08時10分_系統39107,08:12:00,08:12:00,3_02,3,三沢高校前,0,0
1全日_08時10分_系統39107,08:13:00,08:13:00,2_02,4,三沢高校前,0,0
1全日_08時10分_系統39107,08:14:00,08:14:00,1_02,5,三沢高校前,0,0
1全日_08時10分_系統39107,08:17:00,08:17:00,87_01,6,三沢高校前,0,0
1全日_08時10分_系統39107,08:18:00,08:18:00,88_01,7,三沢高校前,0,0
1全日_08時10分_系統39107,08:19:00,08:19:00,89_01,8,三沢高校前,0,0
1全日_08時10分_系統39107,08:20:00,08:20:00,90_01,9,三沢高校前,0,0
1全日_08時10分_系統39107,08:22:00,08:22:00,91_01,10,三沢高校前,0,0
1全日_08時10分_系統39107,08:23:00,08:23:00,92_01,11,三沢高校前,0,0
1全日_08時10分_系統39107,08:24:00,08:24:00,93_01,12,三沢高校前,0,0
1全日_08時10分_系統39107,08:26:00,08:26:00,94_01,13,三沢高校前,0,0
1全日_08時10分_系統39107,08:27:00,08:27:00,95_01,14,三沢高校前,0,0
1全日_08時10分_系統39107,08:28:00,08:28:00,96_01,15,三沢高校前,0,0
1全日_08時10分_系統39107,08:30:00,08:30:00,97_01,16,三沢高校前,0,0
1全日_08時10分_系統39107,08:30:00,08:30:00,98_01,17,三沢高校前,0,0
1全日_08時10分_系統39107,08:31:00,08:31:00,99_01,18,三沢高校前,0,0
1全日_08時10分_系統39107,08:33:00,08:33:00,100_01,19,三沢高校前,0,0
1全日_08時10分_系統39107,08:35:00,08:35:00,101_01,20,三沢高校前,0,0
1全日_08時10分_系統39107,08:37:00,08:37:00,102_01,21,三沢高校前,0,0
1全日_08時10分_系統39107,08:38:00,08:38:00,103_01,22,三沢高校前,0,0
1全日_08時10分_系統39107,08:39:00,08:40:00,104_01,23,三沢高校前,0,0
1全日_08時10分_系統39107,08:42:00,08:42:00,105_01,24,三沢高校前,0,0
1全日_08時10分_系統39107,08:44:00,08:44:00,112_01,25,三沢高校前,0,0
1全日_08時10分_系統39107,08:46:00,08:46:00,113_01,26,三沢高校前,0,0
1全日_08時10分_系統39107,08:47:00,08:47:00,111_01,27,三沢高校前,0,0
1全日_08時10分_系統39107,08:48:00,08:48:00,114_01,28,三沢高校前,0,0
1全日_08時10分_系統39107,08:49:00,08:49:00,115_01,29,三沢高校前,0,0
1全日_08時10分_系統39107,08:49:00,08:49:00,116_01,30,三沢高校前,1,0
1全日_09時37分_系統400106,09:37:00,09:37:00,111_02,1,十和田市中央,0,1
1全日_09時37分_系統400106,09:37:00,09:37:00,129_01,2,十和田市中央,0,0
1全日_09時37分_系統400106,09:38:00,09:38:00,113_02,3,十和田市中央,0,0
1全日_09時37分_系統400106,09:40:00,09:40:00,112_02,4,十和田市中央,0,0
1全日_09時37分_系統400106,09:42:00,09:42:00,105_02,5,十和田市中央,0,0
1全日_09時37分_系統400106,09:44:00,09:45:00,104_02,6,十和田市中央,0,0
1全日_09時37分_系統400106,09:46:00,09:46:00,103_02,7,十和田市中央,0,0
1全日_09時37分_系統400106,09:47:00,09:47:00,102_02,8,十和田市中央,0,0
1全日_09時37分_系統400106,09:49:00,09:49:00,101_02,9,十和田市中央,0,0
1全日_09時37分_系統400106,09:51:00,09:51:00,100_02,10,十和田市中央,0,0
1全日_09時37分_系統400106,09:53:00,09:53:00,99_03,11,十和田市中央,0,0
1全日_09時37分_系統400106,09:53:00,09:53:00,98_02,12,十和田市中央,0,0
1全日_09時37分_系統400106,09:54:00,09:54:00,97_02,13,十和田市中央,0,0
1全日_09時37分_系統400106,09:56:00,09:56:00,96_02,14,十和田市中央,0,0
1全日_09時37分_系統400106,09:57:00,09:57:00,95_02,15,十和田市中央,0,0
1全日_09時37分_系統400106,09:58:00,09:58:00,94_02,16,十和田市中央,0,0
1全日_09時37分_系統400106,10:00:00,10:00:00,93_02,17,十和田市中央,0,0
1全日_09時37分_系統400106,10:01:00,10:01:00,92_02,18,十和田市中央,0,0
1全日_09時37分_系統400106,10:02:00,10:02:00,91_02,19,十和田市中央,0,0
1全日_09時37分_系統400106,10:04:00,10:04:00,90_02,20,十和田市中央,0,0
1全日_09時37分_系統400106,10:05:00,10:05:00,89_02,21,十和田市中央,0,0
1全日_09時37分_系統400106,10:06:00,10:06:00,88_02,22,十和田市中央,0,0
1全日_09時37分_系統400106,10:07:00,10:07:00,87_02,23,十和田市中央,0,0
1全日_09時37分_系統400106,10:10:00,10:10:00,1_01,24,十和田市中央,0,0
1全日_09時37分_系統400106,10:11:00,10:11:00,2_01,25,十和田市中央,0,0
1全日_09時37分_系統400106,10:12:00,10:12:00,3_01,26,十和田市中央,0,0
1全日_09時37分_系統400106,10:13:00,10:13:00,4_01,27,十和田市中央,0,0
1全日_09時37分_系統400106,10:14:00,10:14:00,5_01,28,十和田市中央,1,0
1全日_09時41分_系統10102,09:41:00,09:41:00,12_02,1,新青森駅,0,1
1全日_09時41分_系統10102,09:44:00,09:44:00,204_02,2,新青森駅,0,0
1全日_09時41分_系統10102,09:47:00,09:47:00,118_01,3,新青森駅,0,0
1全日_09時41分_系統10102,09:48:00,09:48:00,7_02,4,新青森駅,0,0
1全日_09時41分_系統10102,09:50:00,09:50:00,5_02,5,新青森駅,0,0
1全日_09時41分_系統10102,09:53:00,09:53:00,199_01,6,新青森駅,0,0
1全日_09時41分_系統10102,09:54:00,09:54:00,200_01,7,新青森駅,0,0
1全日_09時41分_系統10102,09:55:00,09:55:00,201_01,8,新青森駅,0,0
1全日_09時41分_系統10102,09:56:00,09:56:00,200_02,9,新青森駅,0,0
1全日_09時41分_系統10102,09:57:00,09:57:00,199_02,10,新青森駅,0,0
1全日_09時41分_系統10102,09:58:00,09:58:00,4_02,11,新青森駅,0,0
1全日_09時41分_系統10102,10:00:00,10:00:00,2_02,12,新青森駅,0,0
1全日_09時41分_系統10102,10:02:00,10:02:00,198_02,13,新青森駅,0,0
1全日_09時41分_系統10102,10:05:00,10:05:00,195_02,14,新青森駅,0,0
1全日_09時41分_系統10102,10:08:00,10:08:00,191_02,15,新青森駅,0,0
1全日_09時41分_系統10102,10:15:00,10:15:00,230_02,16,新青森駅,0,0
1全日_09時41分_系統10102,10:18:00,10:18:00,180_02,17,新青森駅,0,0
1全日_09時41分_系統10102,10:20:00,10:20:00,178_02,18,新青森駅,0,0
1全日_09時41分_系統10102,10:21:00,10:21:00,175_02,19,新青森駅,0,0
1全日_09時41分_系統10102,10:23:00,10:23:00,176_02,20,新青森駅,0,0
1全日_09時41分_系統10102,10:26:00,10:26:00,174_02,21,新青森駅,0,0
1全日_09時41分_系統10102,10:29:00,10:29:00,171_02,22,新青森駅,0,0
1全日_09時41分_系統10102,10:32:00,10:32:00,167_02,23,新青森駅,0,0
1全日_09時41分_系統10102,11:03:00,11:03:00,229_02,24,新青森駅,0,0
1全日_09時41分_系統10102,11:07:00,11:07:00,228_02,25,新青森駅,0,0
1全日_09時41分_系統10102,11:08:00,11:08:00,227_02,26,新青森駅,0,0
1全日_09時41分_系統10102,11:09:00,11:09:00,226_02,27,新青森駅,0,0
1全日_09時41分_系統10102,11:10:00,11:10:00,225_02,28,新青森駅,0,0
1全日_09時41分_系統10102,11:12:00,11:12:00,224_02,29,新青森駅,0,0
1全日_09時41分_系統10102,11:13:00,11:13:00,223_02,30,新青森駅,0,0
1全日_09時41分_系統10102,11:14:00,11:14:00,222_02,31,新青森駅,0,0
1全日_09時41分_系統10102,11:15:00,11:15:00,221_02,32,新青森駅,0,0
1全日_09時41分_系統10102,11:17:00,11:17:00,220_02,33,新青森駅,0,0
1全日_09時41分_系統10102,11:19:00,11:19:00,219_02,34,新青森駅,0,0
1全日_09時41分_系統10102,11:20:00,11:20:00,218_02,35,新青森駅,0,0
1全日_09時41分_系統10102,11:21:00,11:21:00,217_02,36,新青森駅,0,0
1全日_09時41分_系統10102,11:22:00,11:22:00,216_02,37,新青森駅,0,0
1全日_09時41分_系統10102,11:24:00,11:24:00,213_01,38,新青森駅,0,0
1全日_09時41分_系統10102,11:25:00,11:25:00,214_01,39,新青森駅,0,0
1全日_09時41分_系統10102,11:27:00,11:27:00,215_01,40,新青森駅,0,0
1全日_09時41分_系統10102,11:29:00,11:29:00,214_01,41,新青森駅,0,0
1全日_09時41分_系統10102,11:30:00,11:30:00,213_01,42,新青森駅,0,0
1全日_09時41分_系統10102,11:51:00,11:51:00,212_01,43,新青森駅,1,0
1全日_09時50分_系統39104,09:50:00,09:50:00,5_02,1,三沢駅,0,1
1全日_09時50分_系統39104,09:51:00,09:51:00,4_02,2,三沢駅,0,0
1全日_09時50分_系統39104,09:52:00,09:52:00,3_02,3,三沢駅,0,0
1全日_09時50分_系統39104,09:53:00,09:53:00,2_02,4,三沢駅,0,0
1全日_09時50分_系統39104,09:54:00,09:54:00,1_02,5,三沢駅,0,0
1全日_09時50分_系統39104,09:57:00,09:57:00,87_01,6,三沢駅,0,0
1全日_09時50分_系統39104,09:58:00,09:58:00,88_01,7,三沢駅,0,0
1全日_09時50分_系統39104,09:59:00,09:59:00,89_01,8,三沢駅,0,0
1全日_09時50分_系統39104,10:00:00,10:00:00,90_01,9,三沢駅,0,0
1全日_09時50分_系統39104,10:02:00,10:02:00,91_01,10,三沢駅,0,0
1全日_09時50分_系統39104,10:03:00,10:03:00,92_01,11,三沢駅,0,0
1全日_09時50分_系統39104,10:04:00,10:04:00,93_01,12,三沢駅,0,0
1全日_09時50分_系統39104,10:06:00,10:06:00,94_01,13,三沢駅,0,0
1全日_09時50分_系統39104,10:07:00,10:07:00,95_01,14,三沢駅,0,0
1全日_09時50分_系統39104,10:08:00,10:08:00,96_01,15,三沢駅,0,0
1全日_09時50分_系統39104,10:10:00,10:10:00,97_01,16,三沢駅,0,0
1全日_09時50分_系統39104,10:10:00,10:10:00,98_01,17,三沢駅,0,0
1全日_09時50分_系統39104,10:11:00,10:11:00,99_01,18,三沢駅,0,0
1全日_09時50分_系統39104,10:13:00,10:13:00,100_01,19,三沢駅,0,0
1全日_09時50分_系統39104,10:15:00,10:15:00,101_01,20,三沢駅,0,0
1全日_09時50分_系統39104,10:17:00,10:17:00,102_01,21,三沢駅,0,0
1全日_09時50分_系統39104,10:18:00,10:18:00,103_01,22,三沢駅,0,0
1全日_09時50分_系統39104,10:19:00,10:19:00,104_01,23,三沢駅,1,0
1全日_10時45分_系統400101,10:45:00,10:45:00,104_02,1,十和田市中央,0,1
1全日_10時45分_系統400101,10:46:00,10:46:00,103_02,2,十和田市中央,0,0
1全日_10時45分_系統400101,10:47:00,10:47:00,102_02,3,十和田市中央,0,0
1全日_10時45分_系統400101,10:49:00,10:49:00,101_02,4,十和田市中央,0,0
1全日_10時45分_系統400101,10:51:00,10:51:00,100_02,5,十和田市中央,0,0
1全日_10時45分_系統400101,10:53:00,10:53:00,99_03,6,十和田市中央,0,0
1全日_10時45分_系統400101,10:53:00,10:53:00,98_02,7,十和田市中央,0,0
1全日_10時45分_系統400101,10:54:00,10:54:00,97_02,8,十和田市中央,0,0
1全日_10時45分_系統400101,10:56:00,10:56:00,96_02,9,十和田市中央,0,0
1全日_10時45分_系統400101,10:57:00,10:57:00,95_02,10,十和田市中央,0,0
1全日_10時45分_系統400101,10:58:00,10:58:00,94_02,11,十和田市中央,0,0
1全日_10時45分_系統400101,11:00:00,11:00:00,93_02,12,十和田市中央,0,0
1全日_10時45分_系統400101,11:01:00,11:01:00,92_02,13,十和田市中央,0,0
1全日_10時45分_系統400101,11:02:00,11:02:00,91_02,14,十和田市中央,0,0
1全日_10時45分_系統400101,11:04:00,11:04:00,90_02,15,十和田市中央,0,0
1全日_10時45分_系統400101,11:05:00,11:05:00,89_02,16,十和田市中央,0,0
1全日_10時45分_系統400101,11:06:00,11:06:00,88_02,17,十和田市中央,0,0
1全日_10時45分_系統400101,11:07:00,11:07:00,87_02,18,十和田市中央,0,0
1全日_10時45分_系統400101,11:10:00,11:10:00,1_01,19,十和田市中央,0,0
1全日_10時45分_系統400101,11:11:00,11:11:00,2_01,20,十和田市中央,0,0
1全日_10時45分_系統400101,11:12:00,11:12:00,3_01,21,十和田市中央,0,0
1全日_10時45分_系統400101,11:13:00,11:13:00,4_01,22,十和田市中央,0,0
1全日_10時45分_系統400101,11:14:00,11:14:00,5_01,23,十和田市中央,1,0
1全日_10時50分_系統39104,10:50:00,10:50:00,5_02,1,三沢駅,0,1
1全日_10時50分_系統39104,10:51:00,10:51:00,4_02,2,三沢駅,0,0
1全日_10時50分_系統39104,10:52:00,10:52:00,3_02,3,三沢駅,0,0
1全日_10時50分_系統39104,10:53:00,10:53:00,2_02,4,三沢駅,0,0
1全日_10時50分_系統39104,10:54:00,10:54:00,1_02,5,三沢駅,0,0
1全日_10時50分_系統39104,10:57:00,10:57:00,87_01,6,三沢駅,0,0
1全日_10時50分_系統39104,10:58:00,10:58:00,88_01,7,三沢駅,0,0
1全日_10時50分_系統39104,10:59:00,10:59:00,89_01,8,三沢駅,0,0
1全日_10時50分_系統39104,11:00:00,11:00:00,90_01,9,三沢駅,0,0
1全日_10時50分_系統39104,11:02:00,11:02:00,91_01,10,三沢駅,0,0
1全日_10時50分_系統39104,11:03:00,11:03:00,92_01,11,三沢駅,0,0
1全日_10時50分_系統39104,11:04:00,11:04:00,93_01,12,三沢駅,0,0
1全日_10時50分_系統39104,11:06:00,11:06:00,94_01,13,三沢駅,0,0
1全日_10時50分_系統39104,11:07:00,11:07:00,95_01,14,三沢駅,0,0
1全日_10時50分_系統39104,11:08:00,11:08:00,96_01,15,三沢駅,0,0
1全日_10時50分_系統39104,11:10:00,11:10:00,97_01,16,三沢駅,0,0
1全日_10時50分_系統39104,11:10:00,11:10:00,98_01,17,三沢駅,0,0
1全日_10時50分_系統39104,11:11:00,11:11:00,99_01,18,三沢駅,0,0
1全日_10時50分_系統39104,11:13:00,11:13:00,100_01,19,三沢駅,0,0
1全日_10時50分_系統39104,11:15:00,11:15:00,101_01,20,三沢駅,0,0
1全日_10時50分_系統39104,11:17:00,11:17:00,102_01,21,三沢駅,0,0
